"subject_id","problemID","context"
78,14,"Lottery B:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
78,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
78,16,"Lottery B:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-5 Euros with 100% probability"
78,17,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1500 Euros with 100% probability"
78,18,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
2000 Euros with 100% probability"
78,19,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1000 Euros with 100% probability"
78,20,"Lottery A:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery B:
0 Euros with 100% probability"
79,1,"Lottery A:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery B:
2400 Euros with 100% probability"
79,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
79,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
79,4,"Lottery A:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
3000 Euros with 25% probability
0 Euros with 75% probability"
79,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
79,6,"Lottery B:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
79,7,"Lottery B:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
-3000 Euros with 100% probability"
79,8,"Lottery A:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
-3000 Euros with 25% probability
0 Euros with 75% probability"
79,9,"Lottery B:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
-3000 Euros with 90% probability
0 Euros with 10% probability"
79,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
79,11,"Lottery B:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
500 Euros with 100% probability"
79,12,"Lottery B:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
-500 Euros with 100% probability"
79,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
79,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
79,15,"Lottery B:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
5 Euros with 100% probability"
79,16,"Lottery A:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-5 Euros with 100% probability"
79,17,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1500 Euros with 100% probability"
79,18,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
2000 Euros with 100% probability"
79,19,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1000 Euros with 100% probability"
79,20,"Lottery B:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery A:
0 Euros with 100% probability"
80,1,"Lottery B:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery A:
2400 Euros with 100% probability"
80,2,"Lottery A:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery B:
2400 Euros with 34% probability
0 Euros with 66% probability"
80,3,"Lottery A:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
3000 Euros with 100% probability"
80,4,"Lottery B:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
3000 Euros with 25% probability
0 Euros with 75% probability"
80,5,"Lottery A:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery B:
3000 Euros with 90% probability
0 Euros with 10% probability"
80,6,"Lottery B:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
80,7,"Lottery A:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
-3000 Euros with 100% probability"
80,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
80,9,"Lottery B:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
-3000 Euros with 90% probability
0 Euros with 10% probability"
80,10,"Lottery A:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
80,11,"Lottery B:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
500 Euros with 100% probability"
80,12,"Lottery A:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
-500 Euros with 100% probability"
80,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
80,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
80,15,"Lottery B:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
5 Euros with 100% probability"
80,16,"Lottery A:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-5 Euros with 100% probability"
80,17,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1500 Euros with 100% probability"
80,18,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
2000 Euros with 100% probability"
80,19,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1000 Euros with 100% probability"
80,20,"Lottery B:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery A:
0 Euros with 100% probability"
81,1,"Lottery A:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery B:
2400 Euros with 100% probability"
81,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
81,3,"Lottery A:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
3000 Euros with 100% probability"
81,4,"Lottery B:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
3000 Euros with 25% probability
0 Euros with 75% probability"
81,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
81,6,"Lottery A:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
81,7,"Lottery A:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
-3000 Euros with 100% probability"
81,8,"Lottery A:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
-3000 Euros with 25% probability
0 Euros with 75% probability"
81,9,"Lottery A:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery B:
-3000 Euros with 90% probability
0 Euros with 10% probability"
81,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
81,11,"Lottery B:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
500 Euros with 100% probability"
81,12,"Lottery B:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
-500 Euros with 100% probability"
81,13,"Lottery A:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
81,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
81,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
81,16,"Lottery B:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-5 Euros with 100% probability"
81,17,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1500 Euros with 100% probability"
81,18,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
2000 Euros with 100% probability"
81,19,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1000 Euros with 100% probability"
81,20,"Lottery B:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery A:
0 Euros with 100% probability"
82,1,"Lottery B:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery A:
2400 Euros with 100% probability"
82,2,"Lottery A:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery B:
2400 Euros with 34% probability
0 Euros with 66% probability"
82,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
82,4,"Lottery B:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
3000 Euros with 25% probability
0 Euros with 75% probability"
82,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
82,6,"Lottery B:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
82,7,"Lottery A:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
-3000 Euros with 100% probability"
82,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
82,9,"Lottery A:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery B:
-3000 Euros with 90% probability
0 Euros with 10% probability"
82,10,"Lottery A:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
82,11,"Lottery B:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
500 Euros with 100% probability"
82,12,"Lottery A:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
-500 Euros with 100% probability"
82,13,"Lottery A:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
82,14,"Lottery B:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
82,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
82,16,"Lottery B:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-5 Euros with 100% probability"
82,17,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1500 Euros with 100% probability"
82,18,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
2000 Euros with 100% probability"
82,19,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1000 Euros with 100% probability"
82,20,"Lottery A:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery B:
0 Euros with 100% probability"
83,1,"Lottery B:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery A:
2400 Euros with 100% probability"
83,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
83,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
83,4,"Lottery A:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
3000 Euros with 25% probability
0 Euros with 75% probability"
83,5,"Lottery A:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery B:
3000 Euros with 90% probability
0 Euros with 10% probability"
83,6,"Lottery A:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
83,7,"Lottery B:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
-3000 Euros with 100% probability"
83,8,"Lottery A:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
-3000 Euros with 25% probability
0 Euros with 75% probability"
83,9,"Lottery B:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
-3000 Euros with 90% probability
0 Euros with 10% probability"
83,10,"Lottery A:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
83,11,"Lottery A:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
500 Euros with 100% probability"
83,12,"Lottery A:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
-500 Euros with 100% probability"
83,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
83,14,"Lottery B:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
83,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
83,16,"Lottery B:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-5 Euros with 100% probability"
83,17,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1500 Euros with 100% probability"
83,18,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
2000 Euros with 100% probability"
83,19,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1000 Euros with 100% probability"
83,20,"Lottery A:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery B:
0 Euros with 100% probability"
